@relation InstanceResultListener

@attribute Key_Dataset {Filtered.Breast.Cancer.Wisconsin..Original..Data.Set}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.bayes.NaiveBayes,weka.classifiers.meta.AttributeSelectedClassifier}
@attribute Key_Scheme_options {-D,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D','-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.ExhaustiveSearch \" -W weka.classifiers.bayes.NaiveBayes -- -D'}
@attribute Key_Scheme_version_ID {5995231201785697655,-1151805453487947577}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureNumAttributesSelected numeric
@attribute measureSelectionTime numeric
@attribute measureTime numeric

@data
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,10,9,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2139,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.013743,0.10793,2.963649,22.417538,59.64963,2.815604,56.834026,0.94682,0.044692,0.902127,57.751336,0.916688,96.817592,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,1,1,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,1,1,0.983033,0.984127,0,0,0,0,0,0,7631,63409,8473,100,50.793651,?,?,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,10,10,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,20220117.2139,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.011494,0.080837,2.478551,16.790323,59.64963,1.5945,58.05513,0.94682,0.02531,0.92151,58.06211,0.921621,97.338591,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,1,1,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,1,1,0.983033,0.984127,0,0,0,0,0,0,7737,63409,8473,100,51.587302,?,?,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.2139,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.049169,0.194721,10.603151,40.444479,59.64963,36.995607,22.654023,0.94682,0.587232,0.359588,53.458514,0.848548,89.620863,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.97663,0.943162,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.97663,0.972598,0.966346,0.968254,0.771,0,0.734375,0,734.375,0,12097,63409,8473,96.825397,53.174603,?,6,771,771
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.2139,567,63,59,4,0,93.650794,6.349206,0,0.865528,0.059573,0.236714,12.846804,49.166584,59.64963,20.165006,39.484624,0.94682,0.320079,0.62674,51.599706,0.819043,86.504653,0.956522,22,0.075,3,0.925,37,0.043478,1,0.88,0.956522,0.916667,0.867491,0.996739,0.994983,0.936508,0.054986,0.945014,0.063492,0.939482,0.936508,0.937017,0.867491,0.996739,0.996978,0.932692,0.936508,0.691,0,0.703125,0,703.125,0,12246,63409,8473,95.238095,50.793651,?,6,690,691
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.2139,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.022254,0.125193,4.798988,26.003123,59.64963,3.618084,56.031547,0.94682,0.05743,0.88939,56.497392,0.896784,94.71541,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.998913,0.998188,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.998913,0.998951,0.965761,0.968254,0.65,0,0.640625,0,640.625,0,11814,63409,8473,100,51.587302,?,5,650,650
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.2139,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.031968,0.178162,6.893898,37.005124,59.64963,30.247267,29.402364,0.94682,0.480115,0.466704,55.412812,0.879568,92.897159,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.995652,0.992655,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.995652,0.995814,0.966346,0.968254,0.922,0,0.90625,0,906.25,0,13000,63409,8473,96.825397,50,?,8,922,922
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.2139,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.042,0.187161,9.057248,38.874208,59.64963,35.525815,24.123815,0.94682,0.563902,0.382918,54.301037,0.861921,91.033317,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.982065,0.977612,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.982065,0.984298,0.965761,0.968254,0.871,0,0.875,0,875,0,12735,63409,8473,96.825397,51.587302,?,7,871,871
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.2139,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.017299,0.1167,3.730434,24.239149,59.64963,3.813496,55.836135,0.94682,0.060532,0.886288,57.399555,0.911104,96.227846,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,1,1,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,1,1,0.982716,0.984127,0.915,0,0.921875,0,921.875,0,13100,63409,8473,100,51.587302,?,8,915,915
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.2139,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.029214,0.145702,6.299881,30.262978,59.64963,13.410325,46.239306,0.94682,0.212862,0.733957,55.888484,0.887119,93.694602,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.998913,0.998188,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.998913,0.998951,0.983033,0.984127,0.822,0,0.8125,0,812.5,0,12635,63409,8473,98.412698,51.587302,?,7,821,822
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,8,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.2139,567,63,63,0,0,100,0,0,1,0.00305,0.016518,0.657617,3.430777,59.64963,0.290488,59.359143,0.94682,0.004611,0.942209,59.359143,0.942209,99.51301,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.825,0,0.828125,0,828.125,0,13100,63409,8473,100,51.587302,?,8,825,825
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,9,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.2139,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.024058,0.131978,5.188121,27.412426,59.64963,12.15636,47.493271,0.94682,0.192958,0.753861,56.712137,0.900193,95.07542,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.995652,0.992251,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.995652,0.995728,0.983033,0.984127,0.815,0,0.796875,0,796.875,0,12629,63409,8473,98.412698,52.380952,?,7,814,815
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,1,10,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.2139,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.01068,0.076983,2.303026,15.989729,59.64963,1.449891,58.19974,0.94682,0.023014,0.923805,58.19974,0.923805,97.569322,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,1,1,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,1,1,0.982716,0.984127,0.676,0,0.6875,0,687.5,0,12352,63409,8473,100,50.793651,?,6,676,676
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.2139,567,63,58,5,0,92.063492,7.936508,0,0.833421,0.081053,0.281755,17.478802,58.52175,59.64963,83.204454,-23.554824,0.94682,1.320706,-0.373886,48.951587,0.777009,82.065197,0.956522,22,0.1,4,0.9,36,0.043478,1,0.846154,0.956522,0.897959,0.837616,0.955435,0.876772,0.920635,0.064113,0.935887,0.079365,0.926674,0.920635,0.921518,0.837616,0.955435,0.941222,0.916512,0.920635,0.883,0,0.875,0,875,0,12576,63409,8473,92.063492,50.793651,?,7,882,882
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.2139,567,63,60,3,0,95.238095,4.761905,0,0.898223,0.047669,0.217472,10.279768,45.169873,59.64963,29.714505,29.935126,0.94682,0.471659,0.475161,53.320218,0.846353,89.389016,0.956522,22,0.05,2,0.95,38,0.043478,1,0.916667,0.956522,0.93617,0.89874,0.993478,0.988852,0.952381,0.045859,0.954141,0.047619,0.953297,0.952381,0.952586,0.89874,0.993478,0.993713,0.949098,0.952381,0.774,0,0.75,0,750,0,13047,63409,8473,95.238095,50,?,8,774,774
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.2139,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.017229,0.124988,3.715327,25.960624,59.64963,6.531712,53.117918,0.94682,0.103678,0.843142,57.412121,0.911304,96.248913,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,1,1,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,1,1,0.983033,0.984127,0.773,0,0.765625,0,765.625,0,12629,63409,8473,98.412698,50.793651,?,7,772,773
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.2139,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.03733,0.177941,8.0501,36.959241,59.64963,12.239202,47.410428,0.94682,0.194273,0.752546,54.74593,0.868983,91.77916,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.996739,0.994322,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.996739,0.99682,0.965761,0.968254,0.935,0,0.921875,0,921.875,0,12258,63409,8473,98.412698,51.587302,?,6,934,935
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.2139,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.022858,0.136563,4.929307,28.364788,59.64963,7.196652,52.452978,0.94682,0.114233,0.832587,56.697171,0.899955,95.05033,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.998913,0.998188,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.998913,0.998951,0.983033,0.984127,0.869,0,0.859375,0,859.375,0,12576,63409,8473,98.412698,50.793651,?,7,868,869
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.2139,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.024436,0.12365,5.269534,25.682671,59.64963,3.986314,55.663316,0.94682,0.063275,0.883545,56.421683,0.895582,94.588487,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,1,1,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,1,1,0.983033,0.984127,0.557,0,0.5625,0,562.5,0,11769,63409,8473,100,52.380952,?,5,557,557
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.214,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.021159,0.125331,4.562982,26.031904,59.64963,5.708552,53.941078,0.94682,0.090612,0.856208,57.025154,0.905161,95.60018,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.998913,0.998188,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.998913,0.998951,0.983033,0.984127,0.669,0,0.671875,0,671.875,0,12307,63409,8473,98.412698,51.587302,?,6,668,669
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,8,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.214,567,63,63,0,0,100,0,0,1,0.002225,0.012876,0.479761,2.674355,59.64963,0.210231,59.4394,0.94682,0.003337,0.943483,59.4394,0.943483,99.647557,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.827,0,0.828125,0,828.125,0,13153,63409,8473,100,50.793651,?,8,826,827
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,9,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.214,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.03111,0.171479,6.708815,35.616906,59.64963,21.088648,38.560982,0.94682,0.33474,0.612079,55.4949,0.880871,93.034776,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.995652,0.992251,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.995652,0.995728,0.965761,0.968254,0.742,0,0.71875,0,718.75,0,12735,63409,8473,98.412698,50.793651,?,7,741,742
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,2,10,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.214,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.020145,0.129951,4.344184,26.991383,59.64963,16.253979,43.395651,0.94682,0.258,0.68882,57.09739,0.906308,95.72128,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.993478,0.987789,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.993478,0.993472,0.983033,0.984127,0.769,0,0.765625,0,765.625,0,12735,63409,8473,98.412698,50.793651,?,7,768,769
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.214,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.04319,0.183923,9.313812,38.201641,59.64963,18.128908,41.520722,0.94682,0.28776,0.659059,54.200077,0.860319,90.864061,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.991304,0.984874,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.991304,0.99158,0.966346,0.968254,0.898,0,0.890625,0,890.625,0,12576,63409,8473,96.825397,51.587302,?,7,897,897
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.214,567,63,63,0,0,100,0,0,1,0.019805,0.077629,4.270825,16.123928,59.64963,2.189833,57.459798,0.94682,0.034759,0.91206,57.459798,0.91206,96.328841,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.512,0,0.5,0,500,0,11435,63409,8473,100,54.761905,?,4,512,512
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.214,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.017323,0.103799,3.73561,21.559495,59.64963,2.757539,56.892091,0.94682,0.04377,0.903049,57.407877,0.911236,96.241798,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,1,1,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,1,1,0.983033,0.984127,0.957,0,0.953125,0,953.125,0,12688,63409,8473,100,52.380952,?,7,957,957
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.214,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.032206,0.178101,6.945031,36.992418,59.64963,35.71149,23.938141,0.94682,0.566849,0.37997,55.390669,0.879217,92.860038,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.992391,0.985374,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.992391,0.992296,0.966346,0.968254,0.79,0,0.796875,0,796.875,0,12682,63409,8473,96.825397,50,?,7,790,790
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.214,567,63,63,0,0,100,0,0,1,0.013789,0.053182,2.97363,11.046083,59.64963,1.408349,58.241281,0.94682,0.022355,0.924465,58.241281,0.924465,97.638964,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.387,0,0.359375,0,359.375,0,10944,63409,8473,100,53.174603,?,3,387,387
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,3,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E DEFAULT -- -D\" -S \"weka.attributeSelection.BestFirst -D 2 -N 5\" -W weka.classifiers.bayes.NaiveBayes -- -D',-1151805453487947577,20220117.214,567,63,60,3,0,95.238095,4.761905,0,0.896325,0.051881,0.207918,11.18788,43.185521,59.64963,39.820629,19.829002,0.94682,0.632073,0.314746,52.884603,0.839438,88.658727,0.913043,21,0.025,1,0.975,39,0.086957,2,0.954545,0.913043,0.933333,0.89686,0.977717,0.970705,0.952381,0.064337,0.935663,0.047619,0.952434,0.952381,0.952146,0.89686,0.977717,0.980125,0.948148,0.952381,0.65,0,0.65625,0,656.25,0,12299,63409,8473,96.825397,52.380952,?,6,649,650
