@relation InstanceResultListener

@attribute Key_Dataset {Filtered.Breast.Cancer.Wisconsin..Original..Data.Set}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.lazy.IBk,weka.classifiers.meta.AdaBoostM1,weka.classifiers.meta.Bagging}
@attribute Key_Scheme_options {'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-P 100 -S 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"'}
@attribute Key_Scheme_version_ID {-3080186098777067172,-1178107808933117974,-115879962237199703}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureOutOfBagError numeric

@data
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,20220117.205,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.035455,0.178273,7.645729,37.028129,59.64963,17.965356,41.684274,0.94682,0.285164,0.661655,55.08737,0.874403,92.351569,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.973913,0.916812,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.973913,0.95804,0.966346,0.968254,0.071,0.004,0.0625,0,62.5,0,80433,63409,8473,96.825397,50.793651,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,20220117.205,567,63,62,1,0,98.412698,1.587302,0,0.965442,0.023332,0.137291,5.031394,28.515924,59.64963,7.426395,52.223235,0.94682,0.117879,0.82894,56.64163,0.899073,94.957219,0.956522,22,0,0,1,40,0.043478,1,1,0.956522,0.977778,0.966019,1,1,0.984127,0.027605,0.972395,0.015873,0.984514,0.984127,0.984049,0.966019,1,1,0.982716,0.984127,0.187,0.009,0.1875,0.015625,187.5,15.625,138269,63409,8473,98.412698,50.793651,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,6,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,20220117.205,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.019647,0.126421,4.236913,26.258211,59.64963,9.173699,50.475931,0.94682,0.145614,0.801205,57.189544,0.907771,95.875772,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.986957,0.956601,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.986957,0.978361,0.983033,0.984127,0.07,0.003,0.078125,0,78.125,0,80449,63409,8473,98.412698,50.793651,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,20220117.205,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.035455,0.178273,7.645729,37.028129,59.64963,17.965356,41.684274,0.94682,0.285164,0.661655,55.08737,0.874403,92.351569,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.965217,0.929002,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.965217,0.952809,0.965761,0.968254,0.071,0.003,0.0625,0.015625,62.5,15.625,80369,63409,8473,96.825397,50.793651,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,20220117.205,567,63,61,2,0,96.825397,3.174603,0,0.930233,0.031747,0.178174,6.846225,37.007566,59.64963,38.830046,20.819584,0.94682,0.61635,0.33047,55.432959,0.879888,92.930934,0.913043,21,0,0,1,40,0.086957,2,1,0.913043,0.954545,0.932505,0.956522,0.94479,0.968254,0.05521,0.94479,0.031746,0.969766,0.968254,0.96792,0.932505,0.956522,0.949609,0.965078,0.968254,0.243,0.012,0.234375,0.015625,234.375,15.625,165923,63409,8473,96.825397,50,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,20220117.205,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.020637,0.12666,4.450246,26.307955,59.64963,9.292656,50.356974,0.94682,0.147502,0.799317,57.096883,0.9063,95.720431,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.986413,0.954875,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.986413,0.977731,0.983033,0.984127,0.072,0.003,0.078125,0,78.125,0,80369,63409,8473,98.412698,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,20220117.205,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.022994,0.127932,4.958594,26.571996,59.64963,9.545659,50.103972,0.94682,0.151518,0.795301,56.866633,0.902645,95.334426,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.98587,0.953157,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.98587,0.977104,0.983033,0.984127,0.07,0.003,0.0625,0.015625,62.5,15.625,80369,63409,8473,98.412698,52.380952,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,20220117.205,567,63,60,3,0,95.238095,4.761905,0,0.900053,0.054557,0.21899,11.765158,45.485164,59.64963,27.196018,32.453612,0.94682,0.431683,0.515137,52.667541,0.835993,88.294832,1,23,0.075,3,0.925,37,0,0,0.884615,1,0.938776,0.904582,0.957609,0.871528,0.952381,0.027381,0.972619,0.047619,0.957875,0.952381,0.952911,0.904582,0.957609,0.935713,0.949907,0.952381,0.07,0.003,0.0625,0,62.5,0,80369,63409,8473,95.238095,52.380952,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,20220117.205,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.037792,0.179253,8.149707,37.231742,59.64963,18.250331,41.399299,0.94682,0.289688,0.657132,54.857506,0.870754,91.966212,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.964674,0.927206,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.964674,0.952153,0.965761,0.968254,0.07,0.003,0.078125,0,78.125,0,80369,63409,8473,96.825397,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,20220117.205,567,63,60,3,0,95.238095,4.761905,0,0.896325,0.048901,0.218243,10.545302,45.330208,59.64963,40.891953,18.757678,0.94682,0.649079,0.297741,53.203588,0.844501,89.193492,0.913043,21,0.025,1,0.975,39,0.086957,2,0.954545,0.913043,0.933333,0.89686,0.983152,0.947787,0.952381,0.064337,0.935663,0.047619,0.952434,0.952381,0.952146,0.89686,0.983152,0.974369,0.948148,0.952381,0.292,0.016,0.296875,0.015625,296.875,15.625,194441,63409,8473,95.238095,50.793651,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,20220117.205,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.018034,0.125727,3.888902,26.113993,59.64963,9.00761,50.64202,0.94682,0.142978,0.803842,57.344757,0.910234,96.13598,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.9875,0.958333,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.9875,0.978993,0.983033,0.984127,0.074,0.003,0.078125,0,78.125,0,80369,63409,8473,98.412698,50,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,20220117.205,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.02267,0.128441,4.888639,26.677846,59.64963,9.447584,50.202047,0.94682,0.149962,0.796858,56.888525,0.902992,95.371127,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.986413,0.954875,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.986413,0.977731,0.983033,0.984127,0.071,0.003,0.078125,0,78.125,0,80369,63409,8473,98.412698,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,7,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,20220117.205,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.015873,0.125988,3.423012,26.168333,59.64963,22.17364,37.47599,0.94682,0.351963,0.594857,57.541337,0.913355,96.465538,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.9875,0.958333,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.9875,0.978993,0.983033,0.984127,0.281,0.014,0.28125,0.015625,281.25,15.625,180182,63409,8473,98.412698,50,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,8,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,20220117.205,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.032275,0.177956,6.960105,36.962282,59.64963,28.609683,31.039948,0.94682,0.454122,0.492698,55.383988,0.879111,92.848836,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.98587,0.954934,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.98587,0.977356,0.965761,0.968254,0.275,0.014,0.265625,0.015625,265.625,15.625,180182,63409,8473,96.825397,50,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,8,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,20220117.205,567,63,63,0,0,100,0,0,1,0.004192,0.016147,0.903909,3.353872,59.64963,0.393913,59.255717,0.94682,0.006253,0.940567,59.255717,0.940567,99.339622,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.074,0.003,0.078125,0,78.125,0,80369,63409,8473,100,50.793651,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,8,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,20220117.205,567,63,63,0,0,100,0,0,1,0.002231,0.002231,0.48121,0.463487,59.64963,0.203045,59.446586,0.94682,0.003223,0.943597,59.446586,0.943597,99.659605,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.069,0.004,0.078125,0,78.125,0,80689,63409,8473,100,50,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,8,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,20220117.205,567,63,60,3,0,95.238095,4.761905,0,0.896325,0.056927,0.220699,12.276242,45.84029,59.64963,28.594541,31.05509,0.94682,0.453882,0.492938,52.415121,0.831986,87.871661,0.913043,21,0.025,1,0.975,39,0.086957,2,0.954545,0.913043,0.933333,0.89686,0.941848,0.89551,0.952381,0.064337,0.935663,0.047619,0.952434,0.952381,0.952146,0.89686,0.941848,0.92586,0.948148,0.952381,0.096,0.005,0.09375,0.015625,93.75,15.625,94628,63409,8473,95.238095,52.380952,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,8,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,20220117.205,567,63,60,3,0,95.238095,4.761905,0,0.896325,0.047701,0.21772,10.286538,45.221385,59.64963,46.01906,13.63057,0.94682,0.730461,0.216358,53.317303,0.846306,89.38413,0.913043,21,0.025,1,0.975,39,0.086957,2,0.954545,0.913043,0.933333,0.89686,0.964674,0.92712,0.952381,0.064337,0.935663,0.047619,0.952434,0.952381,0.952146,0.89686,0.964674,0.952122,0.948148,0.952381,0.237,0.013,0.234375,0.015625,234.375,15.625,166051,63409,8473,95.238095,50,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,8,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,20220117.205,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.021311,0.127204,4.595697,26.420888,59.64963,9.383609,50.266021,0.94682,0.148946,0.797873,57.028682,0.905217,95.606095,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.986413,0.954875,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.986413,0.977731,0.983033,0.984127,0.075,0.002,0.078125,0,78.125,0,80465,63409,8473,98.412698,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,8,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,20220117.205,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.035136,0.178099,7.577024,36.992039,59.64963,17.921441,41.72819,0.94682,0.284467,0.662352,55.119405,0.874911,92.405274,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.973913,0.916812,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.973913,0.95804,0.966346,0.968254,0.072,0.003,0.0625,0.015625,62.5,15.625,80401,63409,8473,96.825397,50.793651,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,8,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,20220117.205,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.045859,0.194859,9.88939,40.473101,59.64963,30.880403,28.769228,0.94682,0.490165,0.456654,53.733233,0.852908,90.081418,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.98587,0.953,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.98587,0.977046,0.965761,0.968254,0.276,0.014,0.265625,0.015625,265.625,15.625,180398,63409,8473,96.825397,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,8,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,20220117.205,567,63,61,2,0,96.825397,3.174603,0,0.932764,0.037116,0.178846,8.004012,37.14719,59.64963,18.248362,41.401268,0.94682,0.289657,0.657163,54.92659,0.871851,92.082029,1,23,0.05,2,0.95,38,0,0,0.92,1,0.958333,0.93488,0.972826,0.913648,0.968254,0.018254,0.981746,0.031746,0.970794,0.968254,0.968508,0.93488,0.972826,0.956885,0.966346,0.968254,0.072,0.003,0.078125,0,78.125,0,80401,63409,8473,96.825397,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,8,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,20220117.205,567,63,60,3,0,95.238095,4.761905,0,0.900053,0.050932,0.218001,10.983382,45.27975,59.64963,26.751334,32.898296,0.94682,0.424624,0.522195,53.018063,0.841557,88.882467,1,23,0.075,3,0.925,37,0,0,0.884615,1,0.938776,0.904582,0.96087,0.880201,0.952381,0.027381,0.972619,0.047619,0.957875,0.952381,0.952911,0.904582,0.96087,0.938879,0.949907,0.952381,0.071,0.003,0.078125,0,78.125,0,80593,63409,8473,95.238095,50.793651,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,9,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,20220117.205,567,63,63,0,0,100,0,0,1,0.00616,0.022551,1.328294,4.683986,59.64963,0.585079,59.064552,0.94682,0.009287,0.937533,59.064552,0.937533,99.019141,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.072,0.004,0.078125,0,78.125,0,80369,63409,8473,100,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,9,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,20220117.205,567,63,60,3,0,95.238095,4.761905,0,0.898223,0.049623,0.217745,10.701008,45.22674,59.64963,26.647985,33.001646,0.94682,0.422984,0.523836,53.142483,0.843531,89.091051,0.956522,22,0.05,2,0.95,38,0.043478,1,0.916667,0.956522,0.93617,0.89874,0.953261,0.892685,0.952381,0.045859,0.954141,0.047619,0.953297,0.952381,0.952586,0.89874,0.953261,0.933766,0.949098,0.952381,0.07,0.003,0.0625,0.015625,62.5,15.625,80369,63409,8473,95.238095,50,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,9,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,20220117.205,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.020627,0.126616,4.448178,26.298821,59.64963,9.257991,50.39164,0.94682,0.146952,0.799867,57.098229,0.906321,95.722687,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.986413,0.954875,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.986413,0.977731,0.983033,0.984127,0.069,0.004,0.0625,0,62.5,0,80369,63409,8473,98.412698,51.587302,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,9,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,20220117.205,567,63,59,4,0,93.650794,6.349206,0,0.867925,0.069399,0.245489,14.965645,50.989138,59.64963,30.238419,29.411211,0.94682,0.479975,0.466845,50.653613,0.804026,84.91857,1,23,0.1,4,0.9,36,0,0,0.851852,1,0.92,0.875595,0.955978,0.867255,0.936508,0.036508,0.963492,0.063492,0.945914,0.936508,0.937377,0.875595,0.955978,0.932962,0.933684,0.936508,0.075,0.004,0.078125,0.015625,78.125,15.625,80369,63409,8473,95.238095,53.174603,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,9,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,20220117.205,567,63,62,1,0,98.412698,1.587302,0,0.966074,0.019991,0.126761,4.311092,26.328784,59.64963,9.224843,50.424787,0.94682,0.146426,0.800393,57.15389,0.907205,95.816001,1,23,0.025,1,0.975,39,0,0,0.958333,1,0.978723,0.966631,0.986957,0.956601,0.984127,0.009127,0.990873,0.015873,0.984788,0.984127,0.984195,0.966631,0.986957,0.978361,0.983033,0.984127,0.074,0.003,0.0625,0,62.5,0,80369,63409,8473,98.412698,50.793651,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,9,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,20220117.205,567,63,61,2,0,96.825397,3.174603,0,0.931522,0.054929,0.207438,11.845358,43.085871,59.64963,40.122263,19.527368,0.94682,0.636861,0.309958,52.545625,0.834058,88.090444,0.956522,22,0.025,1,0.975,39,0.043478,1,0.956522,0.956522,0.956522,0.931522,0.96413,0.925419,0.968254,0.036732,0.963268,0.031746,0.968254,0.968254,0.968254,0.931522,0.96413,0.951501,0.965761,0.968254,0.187,0.009,0.171875,0.015625,171.875,15.625,137405,63409,8473,96.825397,52.380952,?,?
Filtered.Breast.Cancer.Wisconsin..Original..Data.Set,9,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,20220117.205,567,63,63,0,0,100,0,0,1,0.002231,0.002231,0.48121,0.463487,59.64963,0.203045,59.446586,0.94682,0.003223,0.943597,59.446586,0.943597,99.659605,1,23,0,0,1,40,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.074,0.003,0.078125,0,78.125,0,80369,63409,8473,100,50,?,?
